run,gradient_C_per_km,flow_kg_per_s,plant_cost_USD_per_kW,drilling_factor,fixed_charge_rate,productivity_index_kg_s_bar,num_fractures,fracture_height_m,doublets,LCOE_USD_per_MWh
197,62.836550109880584,77.98774716349882,2381.714124423296,1.3280101392224257,0.06295801303508067,9.26474510761088,66,999.8412801384371,5,52.4
198,56.205538285612235,76.80652770578588,2188.6797135988127,1.171629402135468,0.04984678365522049,10.052521436819283,53,868.9212616698733,5,46.5
199,59.33447911951993,86.09552595059135,2301.922204623159,1.089888658869175,0.05820231900617921,9.812101547478367,51,983.1624818754538,5,47.5
200,54.84579321328674,69.62436892641773,2713.6208610818403,1.2666494507541106,0.08268468042499415,11.896627538101551,84,1138.2480893413647,4,84.7
201,56.081588900457376,73.09970147039206,2302.2669940408764,1.249822418673391,0.07194966858564558,8.62337276718905,54,1067.7075190460155,3,68.4
202,57.24239513175283,69.83980604349435,2349.0218993043304,1.1612930132742298,0.081666925090228,11.515674567498134,97,1048.495443858621,5,70.3
203,60.02123784943487,77.91107138202253,2144.9078618486155,1.0202242879862016,0.06936876494210405,10.996249472468765,51,1058.6750264543414,5,51.8
204,65.13592155543444,84.20251677313969,2405.618136525295,1.1650875884461165,0.055725766765893414,7.824743092328697,73,820.7455777244611,4,45.3
205,58.508830514102,79.84110505732785,2399.2520572708304,1.2060163377537485,0.06924723690806231,10.595898086529914,70,1046.3960230723592,4,60.0
206,58.41288182497929,80.7240234372617,2544.9531794550235,1.339586533396633,0.08260291987307859,9.764726389842838,65,731.516383191531,4,73.1
207,59.512815194564595,80.32911708771012,2504.0445700480877,1.4200318602752615,0.06394420445922815,8.37596512844629,58,988.93095235105,4,59.4
208,58.631423411361816,67.67509570264386,2462.5579536579226,1.223740550919825,0.0785687925421886,12.73780379154737,54,878.7401080153093,4,71.5
209,60.222106312575036,88.34102095003776,2336.0946384553768,1.089839483856561,0.060336751035988165,10.373421904813796,58,792.4401414008282,4,49.1
210,65.78486158649953,69.23133694897726,2603.710667777682,1.0835413669533946,0.08403989926037136,10.065760121371014,64,958.9393394753542,5,66.4
211,66.25350242223357,76.04539322840675,2549.1900761745137,1.1145915686205574,0.046504211568487594,10.620170091692835,65,994.4980640195467,4,41.7
212,57.85981313197682,83.74870140444915,2139.0468728287005,1.33026576539696,0.05726765019773977,10.712889880314862,64,910.3056654182386,5,48.8
213,56.853046877237674,86.47011636513403,2358.363409212839,1.2513521858372423,0.04480116782565491,9.549782557104862,56,1041.3702448415522,4,44.1
214,62.31603474361829,77.32104793949826,2408.057283574578,1.2459377343742297,0.059692400313497124,9.944273242823996,81,948.7898405072385,4,51.5
215,58.10165136383011,79.27870176093656,2319.481251695252,1.1993169710980887,0.04715915430950964,8.598876867343522,79,895.2266141166026,5,44.1
216,62.31680806956483,70.61210223959532,2685.178108515102,1.2774919277419867,0.07144916690449854,10.259404313880644,73,920.3723407927841,4,65.5
217,63.73292889297694,78.1890276682484,2364.8728811532055,1.062012222920478,0.06829814872892676,10.215814439164571,63,973.160457732952,4,53.1
218,58.979176938656735,78.2300415948835,2250.74534602317,1.2353165064961757,0.08144570323296463,9.596755222265529,98,1027.7354497556234,5,64.6
219,59.45296831101665,80.65884794596954,2211.996739589653,1.1610586202122282,0.05235645240057736,10.369391557343961,81,1023.9661915231636,5,44.3
220,57.868600629492036,85.7611190082821,2229.6134217870303,1.1893294614830203,0.0661930381408988,10.54332782785335,57,808.0280997161616,5,54.8
221,60.934559944401116,89.2075438277178,2647.173965989587,1.166237356012303,0.05460774457590526,9.655171328761064,61,818.4428163307323,4,49.5
222,58.504901730704624,79.9806772885567,2500.4021406154397,1.048930012904129,0.05129468459416514,10.493503784629953,89,1085.2967842149571,4,47.9
223,61.6199337577247,80.71313064853612,2275.35135527933,1.0446686542203063,0.07826047200365434,12.810375013835905,69,1067.5594534061354,4,58.3
224,60.24028146483609,77.86985943053168,2305.205845720092,1.1968940344744428,0.06967052203533357,10.208585614299704,50,1102.7949963549668,3,59.2
225,58.19401180651764,88.52244676750372,2373.8569499995083,1.0233190761900335,0.046934533190447235,8.43976388616353,55,1087.1603993867782,5,41.4
226,63.468600273098936,80.3813038776284,2545.8081927123935,1.3410681940082725,0.04399366518189218,10.163246374914284,74,970.0238776370843,4,42.5
227,64.78455095450401,77.62653921427301,2461.571763873368,1.3458965296780918,0.042995733672240875,10.813115279291766,57,1057.684642023697,4,40.7
228,54.75474116816936,84.07274826916819,2765.4754962141233,1.4916146058860482,0.05926777091026757,8.709428721073396,89,933.6078132909599,6,63.0
229,62.79385161463827,73.26047295872068,2571.2835045070024,1.2646277295163162,0.04750202125554359,12.824884292312593,57,1121.7652036816266,5,45.3
230,57.09642614883616,71.96940092446255,2567.4704065752385,1.3121084699189007,0.06193779044605336,10.039450438828458,72,941.8707026316199,5,61.5
231,61.77117462009828,71.08525480116663,2320.290358860465,1.3717947220760978,0.05419587483350684,10.843043726811352,78,803.4587126552763,4,50.1
232,62.74296537371686,74.80755132336816,2624.9639405733665,1.1584886426341279,0.043548822092019865,8.784754042310166,82,880.994615548897,4,43.2
233,63.72049272457414,70.8610274395223,2075.505846347081,1.4140680580298022,0.05815701279739554,9.18523498347447,60,1142.9980000444705,4,48.4
234,56.22429760734722,73.83400644534831,2172.850701460557,1.1719651338475352,0.06742678570619634,10.05936662150069,64,976.5582325928426,4,59.5
235,60.076447007108605,79.57566022129033,2262.275981208087,1.0405740581500376,0.05272411606894323,12.35689532014234,54,1146.634927184245,5,43.7
236,57.64755249757927,76.23624147745466,2169.8835759598237,1.301739058727531,0.041799654629728525,12.204882270690234,67,888.4911726078184,4,42.0
237,59.97123179889567,79.47176062677431,2555.688620194092,1.149145011163119,0.057400997773966005,9.825619879964947,59,1051.650946948006,4,52.5
238,60.24728609905813,72.32348846342649,2188.0209360069534,1.2004103640622728,0.047474194147125906,10.000711196175423,76,1124.1405427695047,4,43.7
239,59.898662069029655,82.99706900443908,2494.806702505696,1.3066099360423669,0.08066013964263624,10.392282837051514,51,974.7091023353844,3,69.7
240,54.40985571570903,72.3767795059349,2227.3883256735367,1.254298872146512,0.07584143499556031,13.18867224066248,56,935.5707625595189,5,69.1
241,59.854490997181166,83.85786091346344,2174.3834491155462,1.3191740716026925,0.04880768843332009,8.398738912596091,54,1015.9680217410005,4,43.3
242,65.31408683354456,81.3053101431045,2401.3934770336036,1.0320965379197289,0.05584212004461997,9.93939950593498,57,1111.2338921210119,4,44.6
243,60.403521512505584,83.72601970431256,2139.8248147260992,1.199900607505651,0.053298158628431486,12.070671901276675,84,922.2568968611242,5,42.9
244,63.88176793403761,80.19061729155655,2660.613027554779,1.2550787935626273,0.0589004080857822,9.876224900047582,94,950.4605661159098,6,51.0
245,63.26379742429629,77.4784526766927,2350.054308477751,1.1529892051655923,0.05819688741195385,8.5170049185587,86,940.417072649316,4,48.3
246,64.7339975858658,69.22196046625236,2452.9104848440484,1.2714783808750758,0.07593049954998496,10.043947696875318,65,838.667338525219,4,62.9
247,59.52558854608792,81.38150357183257,2345.637523412377,1.137909797171021,0.07150851070321496,12.843770432079022,54,1040.917090871874,5,57.1
248,60.09346342176369,85.48269392331518,2319.7440667378014,0.9738773620342501,0.047183932079164416,11.598509659878225,66,1119.039904295858,4,40.6
249,62.277727729705596,84.84997930827053,2676.018912474666,1.1802141366383587,0.04938849479008236,8.588989047756003,81,1016.5317323205293,3,47.8
250,60.35475152365857,73.80589186303563,2529.933096522901,1.3497330679064818,0.06808107965538338,10.82646893811445,65,876.6009075328732,4,62.7
251,65.01871528124892,76.22601517336389,2419.767465158752,1.3348963947994297,0.08317680477386734,8.84578676609551,72,925.8330212457605,3,67.0
252,56.67281526077271,81.81913933396143,2351.0859168738325,1.1979337132292935,0.08039006280850175,11.323668819389434,76,1070.3469351412725,5,66.7
253,53.69218536502191,85.31515202190263,2511.7552703226847,1.0372511688836645,0.0736262663054931,10.668160756944792,83,878.5401003195701,4,66.4
254,59.82704926050364,80.37597969766526,2301.4158136523847,1.2181657002637938,0.06921506709561036,8.296885347573859,73,1066.9729574479654,5,56.2
255,55.69436357105814,77.89191636850701,2277.230112973786,1.3351667594139012,0.05483623260725262,9.45514525427516,50,1017.8649630017385,4,54.1
256,55.93417300365067,79.12669995871369,2133.0194023914773,1.0228103321704411,0.05724965463117845,10.008960799952717,51,1126.745151686012,4,49.4
257,66.06249497536538,76.0519494780175,2195.498678905675,1.2368526005552725,0.059314153924447464,12.618418787538534,54,989.5130223355322,6,44.7
258,60.75298802352276,82.04654576009216,2218.6032442166006,1.182659579581573,0.06253474281122069,7.438140550581205,44,1104.7236322982026,4,50.5
259,56.63714051977372,81.04003756342428,2350.1626133757754,1.1128655791629303,0.04803830382596605,9.948535011471549,70,792.9293481985426,5,45.2
260,63.46900029032773,82.40994495399794,2337.91131868114,1.1191101254210007,0.05345307613370148,8.836321710759918,69,1093.9652449548064,4,44.0
261,64.82066144791419,70.53077197383487,2150.3243197940205,1.1387378466960492,0.06515532990038496,8.679512103364889,41,1062.4693580215126,4,49.9
262,59.51993041706594,73.58410796099243,2290.566534931113,1.2784844710750394,0.07081347061808962,8.21891585492589,96,1005.0345877697034,4,61.2
263,63.58445441787123,80.53138267573657,2520.2758704302705,1.2800333722220754,0.06649021737651087,8.801069556407032,70,955.5301791474886,5,55.0
264,60.1293005580143,86.94711927670134,2352.8064907934827,1.3122624954252051,0.08521615931026943,8.255958651163569,69,943.437881755821,4,67.3
265,64.34705941052903,86.56505443490386,2166.4176417345216,1.3286097796583585,0.05158048511917821,12.542140450354395,52,973.7657812631784,4,41.1
266,60.819397314749224,81.17552244872954,2195.3703505679305,1.418503288142379,0.06328982016892984,9.335953636587668,66,969.388503129107,4,53.0
267,63.91922435263299,88.05549602246784,2302.797714327483,1.0759940483677783,0.047810031690731246,8.86196379832775,59,997.380784616392,4,39.0
268,61.29801953395407,75.76513438689727,2195.4870670507366,1.0166179025205209,0.07401660918133296,10.452364467272181,66,1086.4331111246038,4,55.8
269,66.39041567806349,80.99190523374975,2335.004239046007,1.1748189457889802,0.046601185302851254,9.947406891463672,88,921.3021804505138,4,39.0
270,53.71734755547483,73.98608788771548,2480.694582907447,1.3588369165623002,0.051201919152545926,12.59225024081397,65,968.9200689742559,5,56.4
271,55.19259124063507,87.19686463861554,2079.1665864560155,1.1418489100697589,0.05533155558792575,7.726407118647189,95,893.2067863159259,4,48.0
272,61.655790598011386,81.6617664887919,2348.1314916714964,1.2980343445970983,0.05404737450131656,9.983480825055848,60,1005.6998126081002,5,46.3
273,60.544973376162346,78.43690162365306,2246.5941997949935,1.231066926612075,0.06655128758471059,10.091291515048644,67,821.0953263994044,5,53.7
274,56.94500173317319,88.36062802348366,2473.6630921257643,1.1975287393131262,0.07772415203498825,9.175162540624063,76,971.046602424778,4,66.2
275,57.47607420076677,91.13194019076109,2361.110416682367,1.3985818870047826,0.06202946295729729,9.64796826255312,48,1030.4720395548518,4,55.3
276,63.79874381286931,74.56332796726154,2303.1543795928983,1.3108490582266326,0.0694035715814987,11.188658550797452,56,852.7374458081367,4,56.1
277,65.4691515923292,72.43960593392872,2397.8308344279417,1.3096395776047565,0.056173173031200355,12.874090973280513,83,979.9858746510871,4,48.5
278,63.09650832672935,70.44859158146949,2334.220868036111,1.2383681308736314,0.08327199681729108,8.14893684941188,65,852.6083672860316,5,65.3
279,58.28221069244677,71.59950545234715,2243.909998875836,1.2346391035938082,0.04779902757237051,11.844885044145935,65,988.1706837641301,4,46.7
280,59.258221847594065,80.49188754068102,2227.5992191871123,1.2993475543780344,0.07355081483072448,8.019185031654782,59,1045.6672801881944,4,60.5
281,61.01962597296325,77.00558533779143,2556.0993179231905,1.2094871265721823,0.07077701209433349,11.174365200497874,67,943.1421930270442,5,60.4
282,55.934182884870815,88.2047269324699,2144.0159648654385,1.2019406433974071,0.05145074883590248,9.271688559120484,60,1066.8754527601393,4,46.0
283,58.92053007782674,74.87485709772653,2212.488912878407,1.1976917853516844,0.06521954071638011,12.148501553429393,74,941.0428162486676,4,55.5
284,59.804721464986784,74.60134329638021,2606.3809765215087,1.3349508486966246,0.06061838841910021,11.137053413685184,58,921.5398158479481,5,57.5
285,61.46026893182568,75.31919858167757,2408.090671528821,1.1641809937733871,0.06595147230842574,9.59269986138346,49,970.3415031776926,5,54.8
286,56.85928487116534,82.9523444708877,2388.0989206947584,1.2286062023520747,0.06457781364808984,8.156672014682853,58,1084.7052603912339,5,56.9
287,63.06479715853316,78.50910050150756,2331.215400338784,1.1612717992991939,0.044535461025014794,11.436860221569505,45,834.9020711365021,4,39.9
288,57.904289902106655,74.37444692468307,2548.702543344913,1.2095023913729692,0.08069121291611378,9.914664022752206,59,930.4764354470165,4,72.6
289,60.515463412471306,74.63711148858668,2080.136137009215,1.3352747616600356,0.07118928515327963,9.426587609983953,79,957.0619343038522,4,57.4
290,66.48587709146655,74.6174359286161,2201.7911455228077,1.2401750731656986,0.05437853563771936,8.195497716400707,37,981.3831188466024,4,43.4
291,66.36005164474264,72.47448434117477,2584.7882000408686,1.079284189578281,0.049319701670896866,7.826520781871872,46,756.3596218848152,5,45.0
292,60.877781197842246,75.27341420311603,2366.100675328928,1.343370358569344,0.0488388865719347,12.523751783758978,46,809.365702226323,5,46.6
293,57.77057968722606,79.1420685521098,2473.4566013448475,1.0730369039146113,0.05607333868224588,9.155730715125465,87,990.6521209174723,4,51.8
294,65.29096947598921,81.31809275121385,2207.733407307604,1.1119798994476215,0.06513607928862164,10.467810603098954,81,1004.5422858285036,4,47.8
295,60.8099594443756,77.89788083211279,2362.3253006103623,1.3473824286848481,0.07881726949458166,8.906438972500409,93,1138.7664290267887,4,65.6
296,57.86093304320185,90.61897241711793,2536.252237660437,1.1385781405023923,0.073198574979011,11.15432512278094,78,967.887375532965,4,61.8
297,61.82075028122884,83.83096836939467,2738.9348321030807,1.3724566203013495,0.08379857117829265,13.039434491674132,65,1089.1346647388852,4,72.7
298,61.00980239767437,85.45275666834331,2175.3006788500743,1.2197806780862173,0.06119429030249987,9.635159147671578,82,1069.8602925037665,4,48.4
299,55.9209837189163,83.3390930610128,2283.9039736663517,1.0567291187285281,0.04859113869321486,8.18359184592023,64,807.6470232039924,3,47.1
300,60.527414979098616,85.77037252024843,2356.3618620982,1.1930706586757156,0.057564151000911556,13.1391776609783,60,905.4780613414,5,47.9
301,60.85225131991589,76.41204076946205,2238.7831374426123,1.318236489545748,0.05353207313803855,9.919116505814594,70,970.8169942630141,4,47.7
302,62.59618511933362,71.497185152081,2337.4029019783825,1.3160568353963633,0.04315947849605359,9.894111578635211,65,1146.1952618714777,5,40.9
303,62.81919931072871,85.64954137676634,2351.106070144053,1.2129142454552788,0.051477265532441696,8.332885953097556,43,1122.9922205274106,4,43.6
304,62.32262386591661,81.46600897510311,2355.597233510404,1.1079455168598613,0.05770545028942787,9.547980553776307,51,840.2505579872529,4,47.6
305,53.670788158379494,83.40405961541221,2370.820345165366,1.1839923419494176,0.0521134877845967,9.583628907901293,76,1020.3211832112926,4,52.3
306,58.08244107489114,79.66213357982463,2235.7389304971703,1.373222087066608,0.06223927773660233,11.980746828813864,40,862.0225563819793,5,56.6
307,58.59183310601201,86.90138334759712,2256.4627489935274,1.0971468266554734,0.06593475598497889,10.474852171225946,51,1073.0487226153246,6,52.3
308,59.02916717417445,74.16696717648966,2456.6185173509675,1.1985398887170513,0.0580466445800648,9.131233834280284,35,1082.148213507706,4,54.3
309,54.9231171748232,78.58173159021885,2311.7777904987142,1.1898695723778434,0.04506835279548685,9.780198639134266,60,1023.4983487709975,5,45.5
310,59.42555057118507,80.96353611919783,2117.9787510534074,1.118242080259953,0.07687982484469638,10.092218035699315,99,894.8067514258888,4,57.9
311,56.83634045743246,76.84635921088302,2389.8058494514976,1.0789166267975925,0.06774177466163345,11.177265241304912,62,828.4124806502225,4,59.8
312,57.732054447693756,88.61572803840001,2433.6287429941463,1.1830211117311584,0.05912565856558321,10.396435864820756,56,860.6279042840545,5,52.4
313,56.942044223385864,79.29745923201364,2363.898528452058,1.144354910232177,0.05305676850484894,8.993191217565506,71,976.9331459515802,6,48.1
314,58.417411315918095,80.79500555826145,2426.6625137399856,1.4054540997370282,0.049489036282677944,12.564267623207815,58,1136.8813793552501,5,48.0
315,59.66419801954709,72.07392618195448,2078.393252613032,1.070452916297824,0.06045980893779612,11.260022259162982,75,797.066102515169,4,49.3
316,61.192585328830894,81.46212510695382,2652.6272747184216,1.1030165191117656,0.061992668587512706,10.381667993116617,58,1119.160194333221,5,53.9
317,53.85015821269582,86.26145493009558,2513.5812308468703,1.0048256226617158,0.05675179314078146,8.672341638996391,81,801.8852242182469,4,54.2
318,55.916660830358,71.07305658995425,2242.158799234073,1.1276085917362009,0.0471007963737203,7.82350729122833,72,1047.9845380471838,4,47.7
319,60.73318638524101,73.05610574675403,2075.5543016943802,1.4379828713273122,0.054170034261988916,12.156832636587334,89,938.2872564780681,4,48.2
320,59.12429696991124,87.83395880651909,2005.2937078074378,1.1912358038294084,0.06820688873286046,10.096763446592966,50,1034.93898116584,3,52.5
321,56.51242178953981,69.82869010552947,2619.8153939928234,1.059733587980419,0.04236539579432025,12.956509313302664,58,888.8304732055581,4,47.2
322,62.264061831141404,78.27375552136904,2441.549928877635,1.0545381485745742,0.05917042292508576,9.469875223151435,48,972.1539990306768,4,49.7
323,54.87922179945933,79.11322847087149,2314.7661576095675,1.1772398200033978,0.05924700790593394,10.091979920193955,49,1042.8722400383476,5,54.8
324,62.38844560740376,82.75754280492393,2577.517346614618,1.0352176031172386,0.07157644857313737,10.309349144727252,61,1004.7563907922276,5,57.0
325,59.06783523240426,80.30687348038275,2577.4470543008806,1.2046037137020709,0.05709221656033729,9.19067374541853,87,1178.7252888586777,4,53.8
326,63.83616291079746,73.86599597770996,2518.9809864497724,1.2033822518701218,0.04584581582562532,8.2252794027974,69,1031.4675120557026,4,43.4
327,55.81733204651707,78.67185737091185,2426.8061239251388,1.1166223457595739,0.05626282875567555,9.550224320580936,54,1092.4178026476204,4,53.9
328,56.337410372216375,74.44163887273373,2352.241438453024,1.2147965988613114,0.07038189586767289,9.801918296988712,85,884.4317118156473,5,63.1
329,59.65700678086522,79.93613894478322,2453.2514133879768,1.3469565018472098,0.0726719375378629,8.946439188360511,68,1096.1504784251329,5,62.5
330,56.225243460504714,76.02585984743233,2533.9697925379405,1.3726757777634164,0.06355572776951282,10.908652360466084,61,878.3240846967738,5,62.7
331,59.489544781283335,83.59768207492439,2359.9265423353786,1.4108296427783698,0.07758595462382992,9.524888365180221,67,1122.7386703986137,4,65.3
332,61.485084613290056,72.60484660326092,2028.47871337793,1.1452534695758507,0.05738461317744131,9.115516132329338,84,737.2471725181313,4,46.1
333,57.15327419708098,80.7752229121591,2519.722004448723,1.3013630368616058,0.06913724493424661,10.772679301542738,51,870.6462071612141,5,63.7
334,58.722316733538065,71.76341504302403,2094.3232711452533,1.259783066900878,0.05454640193745356,10.358316185936598,51,1012.6806451703187,5,47.9
335,56.52630750923094,87.46928789805699,2705.4800831920134,1.3476080559382608,0.06437668854629335,9.05592325354699,61,990.4517806767556,4,63.1
336,58.418789207067924,75.7702752852859,2666.40036337955,1.4160525208348838,0.056501125189548154,9.951697225164766,81,912.16558819122,5,57.3
337,60.25265617021248,76.60862423135605,2452.294993461514,1.0121171962314277,0.05204339865829178,9.039998560655722,54,969.5074478630511,4,46.9
338,54.85621344050878,86.86570336293781,2326.6387073936226,1.1225058554028857,0.05747590796356559,11.233390372381876,63,1069.8132911107764,4,52.4
339,64.5521791859132,76.4889109021525,2234.206840651792,1.408528226115589,0.04878511462165723,11.566149222492937,43,801.909508135429,5,43.4
340,61.44535508957514,82.03379659626067,2137.1535300934656,1.1979043241239637,0.06085901020118733,8.545533068791809,69,1143.550871136105,4,47.9
341,63.6865671912596,89.91875704179944,2243.6600766118427,1.3550899948950752,0.06334130418105696,10.225209709381051,82,995.9143612295467,5,48.0
342,64.60124121678638,78.97576089234346,2339.308049225375,1.4069866114091822,0.07546929292712268,9.248780090979457,65,939.6788161631364,4,59.7
343,59.36943372337555,75.87252478429494,2628.2254238140586,1.1305666295690502,0.05019936022535196,11.617608410909233,55,943.6349996592821,4,49.6
344,59.97882489891248,83.19569386095456,2483.8995522773444,1.4130388181364155,0.07094807216465976,8.805161308723283,62,1161.9055428991453,4,62.5
345,63.243539630593204,71.10940977139006,2628.118982130574,1.3172533692957933,0.06887558868860348,11.470248925224698,75,850.4474831302094,6,60.4
346,54.21966999527745,76.97780054863722,2345.225762384333,1.1741031245645217,0.060448370061061046,9.789831749939577,55,953.6428529184809,4,58.8
347,61.27921973247642,86.74133870539278,2215.4726654078004,1.1574319843437315,0.05906984970009802,7.841790879676466,79,1136.5017971704874,5,45.9
348,60.59186629678011,80.21901777653548,2312.060399899795,0.9808044098885784,0.07928446393535785,9.55579073879239,47,948.6596885414392,4,59.8
349,65.72365220953434,84.45691066364412,2546.04800680493,1.1438017066414417,0.061528673405431715,10.58879393139944,53,915.4559434431205,5,49.5
350,60.45568332835275,77.32618513783531,2302.0950367408072,1.1590452732788668,0.05511889534225732,10.896780222635511,64,890.4487015587538,4,48.0
351,63.14670052261111,81.44508152710884,2217.2161567624184,1.2395294660239868,0.07553190763219467,10.079931642270475,57,780.273592730794,3,58.2
352,59.8780790222619,84.27990037618174,2380.3205101615813,1.4327526712702388,0.07170598117574328,10.677326419335365,79,924.5404180611129,5,60.2
353,61.13131244369759,82.6935504699243,2315.9052300085277,1.2968603766806677,0.07341756487660292,11.308524930686815,46,958.4585230430408,5,58.4
354,58.754435414881584,74.58052921796946,2624.1014584683244,1.311902783782663,0.08736111908395726,10.752981831210459,74,1001.8673895647395,4,79.1
355,55.362174753231955,81.08612366830998,2318.9090063357958,1.1375108920479453,0.07746966291549834,9.665842599856095,78,995.518211300795,4,66.6
356,61.08992997730554,82.17347831298835,2230.290476381314,1.1228906129645588,0.06609208474790298,10.807214709244352,37,831.201686786844,4,52.7
357,62.87051235364999,83.31135868299083,2674.212397790505,1.3983823199414929,0.06679322789297953,10.547017126996117,68,1051.544006590699,4,59.5
358,58.32717619600918,87.34765035325914,2544.8783619187666,1.316136400603711,0.06386910653116012,11.092665244652249,75,972.6378723107056,4,58.1
359,64.40511710864259,85.22257914975017,2342.7657802833983,1.087737426571925,0.052252225948719005,8.563298133057183,36,1017.6827550893631,5,42.4
360,56.78068539464675,73.94568041663949,2536.2850445436493,1.3670985398595803,0.05445931507118845,11.807407104906417,44,857.7025162933253,5,56.6
361,60.86297697151105,79.72737404839773,2623.6930546264784,1.2002251018093706,0.08361121137403894,8.414139635710232,65,884.9662920210844,5,69.6
362,60.48217587924422,82.19378510495758,2347.994694273238,1.1379255696002426,0.06071251258076243,8.677729631154843,49,886.4109462231513,4,50.8
363,59.6823577603808,84.51704153865914,2526.481806679131,1.173736400065784,0.06503396246565102,10.036069478326883,73,1069.9319945281597,3,58.1
364,59.92381487140357,76.35217507487593,2355.7809670295815,0.9912492206446165,0.05729259366992875,9.46795116811999,58,931.2549603342809,5,47.9
365,60.1262949344967,73.19334482863354,2332.1926693712885,1.2249715474030873,0.06323064741070247,11.85255950298131,69,994.7160326029039,5,54.3
366,61.17107846246121,70.94219246288729,2393.231217888787,1.266406162142267,0.04061454510988519,9.263515534781193,60,978.1859279903676,4,41.6
367,64.43848780438059,83.04627747155344,2308.7877729651523,1.246543938181289,0.05101009852773624,11.153023538092045,59,878.2433116862784,4,42.4
368,56.9144149430659,81.91376629156983,2204.5241931005976,1.1933381909651986,0.04661674759859983,10.767070834661737,96,788.1922090587336,5,42.8
369,60.32015134376714,77.46015650345838,2387.4937277012846,1.076894680506122,0.07091988343383838,7.686794980387897,86,1075.4496513112044,5,57.1
370,61.451201670740666,79.85435996481777,2424.2393357511005,1.2338015722230153,0.062017690789572366,9.765065069685805,41,914.535137342114,4,53.3
371,59.015278425136636,89.04685803860929,2545.0287603279585,1.243212803278829,0.060130393960907955,10.423131029998547,61,1090.6402029832552,4,53.9
372,58.113270474802924,81.59343908297932,2376.2839729923226,1.2028407293182528,0.048481484153057676,8.678813546757715,81,971.6095376046178,4,46.2
373,60.091432482618906,81.99010726598912,2455.542318650685,1.1619270841123155,0.06082366870388859,9.1742724239953,63,1120.7091274818902,4,52.9
374,56.205982562391895,84.38489070617887,2287.697660563206,1.1076931558340453,0.05593767975660204,10.036250088923824,64,1107.146398158083,4,50.0
375,62.30442694083132,73.44716013548772,2235.5236253433236,1.2360314830704855,0.07515176948697107,9.717539315797843,75,1005.9130137736731,4,59.5
376,58.7860964499596,88.60909639721912,2269.0810721138128,1.2208006695100988,0.0657791868541781,11.116924591619593,62,857.5340495660223,4,53.7
377,64.6760995490945,78.21656466388717,2750.9892529683034,1.198365701880301,0.07319436914776006,11.063194921437496,69,931.9812455844589,5,61.6
378,59.46343880459243,70.41115770090374,2532.5782680070483,1.1000130855353394,0.04994716276754975,10.022889321291895,91,964.2230246053189,4,49.3
379,54.458201571017106,84.04820384269946,2402.106798549043,1.2394161749901023,0.06701692552542454,13.412705906600483,96,881.0120905866979,5,61.2
380,57.569613880212536,80.05088992876875,2695.2881564321483,1.2191585505122704,0.05937984100957925,9.3891106971921,59,749.2282657209282,4,58.6
381,62.962160673153896,78.60570132255818,2443.877264104558,1.3492063838276194,0.05175596574438,10.891495560581621,66,997.9676481548054,4,47.1
382,58.851916592321864,82.42365977027072,2077.436953394527,1.2932440128256282,0.05285588988475368,10.223429310734547,60,784.646520849811,5,45.2
383,55.783686343077605,88.34205487134113,2464.9683039947927,1.2810423818451449,0.04835411659549257,11.53055390348457,73,827.0763250982646,4,48.4
384,54.798564127062065,75.12956929786111,2414.6651922812875,1.2259386492475046,0.04309265386656089,11.116089240942351,56,1114.352489456243,5,46.5
385,57.82312968007866,82.80914063033326,2464.0197922935317,0.9874992010563488,0.04484115266946569,11.845800565433107,70,977.5761228161016,4,42.8
386,56.56038899095542,67.85155224048025,2162.2701066493655,1.0721129142213661,0.058790591125530006,9.882794726789637,63,921.1711925044176,5,52.6
387,59.092934055122285,87.13523460527252,2282.2590444367574,1.253731323994706,0.055907030926160985,9.302211192320955,56,828.5356326380668,5,48.5
388,62.694982575815736,79.82951685888418,2397.099924342744,1.2109777533027501,0.06480752462684779,11.729613409326605,74,885.0971925673887,4,53.3
389,59.61084040167064,82.92039028364266,2278.0765494514317,1.1284109728412475,0.0715849168686305,12.687657416966548,65,973.6533749121658,5,55.6
390,56.66587213973142,85.73824635393439,2412.4568123561166,1.1996271119022253,0.05311208517768614,13.69743701353562,66,957.6794789482653,5,48.7
391,54.43354998356715,80.22140955152244,2430.2766691046554,1.3407921675544068,0.0725892544603058,11.163114423613989,73,949.34450221007,6,67.7
392,65.85439352198249,72.83109160219587,2464.059564837887,1.369084211956658,0.07521721315989169,8.067593163163059,44,1041.97193199491,3,63.3
393,53.874387605361235,81.57977385421141,2159.0967054115285,1.3377732628549943,0.05042441089654285,7.9927176402372915,77,946.5132487426052,4,50.9
394,60.344777209733905,73.44534261354495,2215.163878271377,1.0165766411760357,0.052198055624488905,8.611515433337411,67,1025.2938199177854,5,43.7
395,60.62037952738601,70.1785604845777,2325.154161025428,1.333474801995058,0.05669842523387886,8.877019359553003,76,1065.195427894213,4,52.9
396,64.2086997578409,78.99291897358222,2669.5992162800894,1.4075031770044175,0.06186767404047448,7.948075691787277,63,928.3752955689445,5,55.2
397,56.20191057332443,80.67910166399326,2447.621992935451,1.1570590015559883,0.07287254863889979,11.158236286871436,48,957.7573720916304,4,64.8
398,60.38624194041143,76.80439145184229,2431.3807567443873,1.148648220804788,0.06996367547243576,10.886467378023326,56,1074.1021556498133,4,59.1
